0;"Studierende sollten selbst individuell entscheiden können, ob sie in ihren Arbeiten gendergerechte Sprache verweden möchten. Die Verwendung von GGS darf jedoch keinen Einfluss auf die Bewertung einer Arbeit haben."
1;"Seit Jahrzehnten erhöht die Landesregierung die Bezuschussung für die Studierendenwerke nicht, trotz steigender Studierendenzahlen und Inflation. Studierendenwerke leisten unverzichtbare Arbeit, wie die Bereitstellung von Wohnheimen, oder die Betreibung von Mensen und Cafeterien. Für ein sozialgerechteres Studium müssen die Studierendenwerke endlich besser bezahlt werden durch die CDU geführte Landesregierung."
1;"Die Universität muss ein gutes Gleichgewicht zwischen versiegelten Flächen und Grünflächen finden. Wir wünschen uns einen lebhaften Campus mit genügend Erholungsflächen sowie mehr Begrünung statt Asphalt."
1;"Im Vergleich zu anderen Universitäten hängt die UDE im Abbau von Bürokratie sowie Flexibiltät hinterher. Kurzfristige Abmeldungen sorgen für einen Abbau von Bürokratie und damit für eine Entlastung des Prüfungswesens. Wir befürworten diese Forderung."
1;"Derzeit liegt der BAföG Höchstsatz unter der Armutsgrenze in Deutschland. Studierende sollten ohne armutsrisiko und finanziellen Sorgen studieren können, deswegen sollte das BAföG genau so wie andere staatliche Transferleistungen auch an die allgemeine Preisentwicklung angepasst sein."
1;"Die Studierendenschaft erhält jetzt bereits mit xxxx€ genug Geld, um viele coole stabile Projekte zu fördern und zu unterstützen. Bevor also der Semesterbeitrag weiter erhöht wird, sollte der AStA erstmal bisherige Ausgaben überprüfen bzw. Kürzen."
1;"Der Campus sollte ein Ort sein, auf dem sich Studierende auch außerhalb ihrer Vorlesungen aufhalten können. Daher sind wir der Auffassung, dass Cafeterien und die Bibliothek länger geöffnet haben müssen. Für viele Studierende mit kleinen Wohnungen (die sie sich sogar eventuell mit Geschwistern teilen müssen), ist die Bibliothek der einzige Ort, wo sie in Ruhe lernen dürfen."
1;"Der AStA hat laut Hochschulgesetz ein allgemeinpolitisches Mandat. Der AStA sollte sich durchaus auf hochschulrelevante Themen konzentrieren, jedoch auch nicht andere politische Themen außer Acht lassen, da diese Themen oftmals sehr eng verwoben sind. Wenn wir uns beispielsweise für ein sozialgerechteres Studium einsetzen, kommen wir nicht drumrum die Finanzpolitik der Landesregierung zu thematisieren."
#
Partei_kurz:;"GHG"
Partei_lang:;"Grüne Hochschulgruppe"
Partei_Beschreibung:;" "
Partei_URL:;"https://www.instagram.com/ghgunidue/"
Partei_Bild:;"data/ghg_logo.jpeg"
1;"Essen und Trinken sind Grundrechte und sollten auch für finanziell benachteiligte Studierenden günstig zu erwerben sein."
1;"Wir wissen, dass gerade die Personen- und Fahrradmitnahme beim alten Semesterticket sehr wichtig für viele Studierende war, daher werden wir uns dafür einsetzen, dass diese Option wieder verfügbar ist. Zusätzlich setzen wir uns dazu ein, dass das Ticket wieder offline verfügbar ist, um erhöhte Beförderungsentgelte zu vermeiden."
0;"Die Inflation macht sich überall bemerkbar und eine leichte Anpassung des Studierendenschaftsbeitrages würde auch den Fachschaften zu Gute kommen."
0;"Die Universität hat sich in der Vergangenheit schon dazu geäußert."
1;"Ja wir haben uns die letzten Jahre im Studierendenparlament dafür eingesetzt und werden dies auch künftig unterstützen."
1;"Prüfungen sind für die meisten Studierenden Angst- und Stresssituationen. Die Studierenden sollten hier psychisch entlastet werden."
1;"Verbessert die Vereinbarkeit von Studium mit anderen Pflichten wie z.B. Care-Arbeit"
1;"Die Universität sollte hier als Bildungsinstitution ihre Vorbildfunktion einnehmen und versuchen alle Geschlechter in ihre Sprache mit einzubeziehen. Hierfür soll es ein einheitliches Vorgehen geben."
1;"Die Errungenschaft eines deutschlandweitgültigen Studierendentickets ist ein großer Erfolg. Wir setzen uns dafür ein, dass das beibehalten wird."
1;"Menstruationsprodukte sind teuer und Menstruationen sind nicht immer planbar, deswegen sollten die Produkte für Studierende zur Verfügung gestellt werden"
0;"Eine Evaluation der akduell-Gelder ist sinnvoll, wenn sie die Stärkung der akduell zum Ziel hat."
-1;"Den Studierenden darf kein Nachteil entstehen wenn sie sich gegen geschlechtergerechte Sprache entscheiden. Die Studierenden sollen dazu befähigt werden, sich differenziert mit diesem Thema auseinander zu setzen  und sich auf Grund eigenen Nachdenkens für eine Sprachvariante entscheiden, statt eine autoritäre Pflicht einzuführen, die im Zweifel einen eher negativen Effekt hat."
1;"Das Studierendenparlament sollte sich öffentlichkeitswirksam dafür einsetzen, da die finanzielle Situation in den Studierendenwerken immer mehr unter Druck gerät."
1;"Mit dem Bau der neuen Parkhäuser wurden mehr Parkmöglichkeiten geschaffen. Deshalb sollten Parkplätze direkt auf den Campus entsiegelt werden um dort Raum und Aufenthaltsmöglichkeiten für Studierende zu schaffen und für mehr Biodiversität zu sorgen."
0;"Eine Abmeldung bis zu 24 h vor dem Prüfungstermin halten wir für sinnvoll. Eine Anmeldung bis zu 24 h stellt große logistische Herausforderungen für die Universität bzgl Raumplanung etc."
1;"Den Studierenden darf durch die Inflation kein finanzieller Nachteil entstehen."
0;"Der Beitrag für die Studierendenschaft sollte dann steigen, wenn es nötig ist, um eine schlagkräftige politische Studierendenvertretung zu haben, die auch soziale Angebote an bedürftige Studierende machen kann. Bei einer Erhöhung irgendwann in der Zukunft würde es sich hierbei um einen oder zwei Euro handeln."
1;"Die Öffnungszeiten sollten die flexible Gestaltung des Studiums widerspiegeln, zusätzlich sollte die Uni auch ein Treffpunkt außerhalb der Vorlesungen und Seminare nutzbar sein."
-1;"Der AStA hat laut Hochschulgesetz die politische Bildung sowie die Förderung der Bereitschaft zur aktiven Toleranz als Aufgabe und ist schon alleine deswegen angehalten nicht nur strikt hochschulbezogene Themen zu bearbeiten."
#
Partei_kurz:;"SLiDo"
Partei_lang:;"Studi Löw - im Denken offen"
Partei_Beschreibung:;"Wir sind Studi Löw - im Denken offen, aber nennt uns einfach SLiDo. Wir bringen Hochschulpolitik wieder näher an die Studierenden, und umgekehrt. Wir stehen für löwenstarke Fachschaften und unterstützen studentische Projekte."
Partei_URL:;"https://www.instagram.com/slido_ude/"
Partei_Bild:;"data/slido_logo.jpeg"
0;"Es ist außer Frage, dass jeder Mensch genug Essen können sollte. Wir glauben aber, dass Studierenden in finanzieller Notlage eine flexiblere Subvention förderlicher ist. Der Vorschlag käme diesen Menschen natürlich zugute, aber wir halten ihn für übermäßig zweckgebunden."
1;"Die kostenlose Fahrradmitnahme war ein Angebot des alten Semestertickets, welches viele Studierende in Anspruch nahmen. Dementsprechend groß ist der Verlust, dass dieser Vorteil mit dem Deutschlandticket entfällt. Denn an unserer Universität studieren viele Pendler, die aus den Nachbarstädten zu den Campi fahren. Das Fahrrad ist eine effiziente und klimafreundliche Lösung, um nicht von den unzuverlässigen, öffentlichen Verkehrsmitteln einzelner Städte abhängig zu sein. Aus diesem Grund kämpfen wir für die Wiedereinführung der kostenlosen Fahrradmitnahme. Ebenso wichtig für uns ist die Bereitstellung eines Offline-Tickets, damit Studierende nicht an ein digitales Endgerät gekettet sind. Es ist ärgerlich, wenn nach dem Feiern der Akku leer geht und deswegen der Fahrkartenkontrolleur kein Ticket sehen kann."
1;"Fachschaftsräte veranstalten Events, die besser an die Bedürfnisse der jeweiligen Studiengänge angepasst sind. Dies stärkt den Zusammenhalt unter den Studierenden innerhalb der Fachschaften. Aus diesem Grund möchten wir die Fachschaften stärken, um das Interesse von mehr Studierenden an das Campus-Leben zu wecken. Dazu bedarf es eine Satzungsänderung, zur Stärkung der finanziellen Mittel."
-1;"Die Universität hat sich bereits im ausreichendem Ausmaß zu der Situation bekannt."
1;"Laut dem Statistischen Bundesamt waren 2021 37,9% der Studierenden in Deutschland armutsgefährdet. Für zu viele Studierende ist die Gefahr einer finanziellen Notlage real. Das Sozialdarlehen ist in diesen Lagen als zugängliches Hilfsmittel besonders förderungswürdig."
-1;"Unsere Abschlüsse dürfen nicht an Qualität verlieren. Durch Vorschläge wie die Abschaffung der Prüfungsversuche oder ein inflationärer Gebrauch von Freiversuchen, gefährden die Anerkennung unserer Abschlüsse."
1;"In den meisten Vorlesungssälen sind bereits Kameras installiert, weswegen die nötige Infrastruktur schon vorhanden ist. Leider wird sie von vielen Lehrenden nicht genutzt. Aus diesem Grund möchten wir sie ermutigen, Vorlesungsvideos anzubieten, um die hybride Lehre zu stärken. Denn sowohl aus krankheitlichen als auch privaten Gründen ist die Teilnahme an Lehrveranstaltungen vor Ort nicht immer möglich. Ebenfalls hilfreich sind Vorlesungsvideos für das eigenständige Lernen, nach eigenem Zeitplan, oder zum Wiederholen bestimmter Abschnitte."
1;"In universitätsoffiziellen Dokumenten ist gendergerechte Sprache schon die de facto Norm. Daher ergibt es Sinn das de facto Verfahren auch zu formalisieren."
1;"Die deutschlandweite Gültigkeit ist gut und zu befürworten. Sollten allerdings dadurch signifikante Mehrkosten entstehen, muss ein kosteneffizienteres Ticketmodell gewählt werden."
1;"Aus der Fachschaftenkonferenz weiß man, dass etwaige Angebote generell gut von der Studierendenschaft aufgenommen werden."
1;"Wir plädieren für eine Reform der Studierendenzeitung akduell. Sie wird aktuell der Höhe ihrer Mittel nicht gerecht. Das Zeitungsstatut schreibt vor, dass die akduell auch im Print erscheinen muss. Dennoch wird die akduell nicht mehr gedruckt. Die Höhe ihrer Gelder ist durch den Wegfall dieser Kernaufgabe nicht mehr legitim. Außerdem lesen viele Studierende die akduell in ihrer aktuellen Form nicht."
0;"Die Nützlichkeit gendergerechter Sprache variiert von Fach zu Fach. Ein pauschaler Zwang wirkt der gesellschaftlichen Akzeptanz des Genderns entgegen. Wir möchten deswegen den Studierenden selbst überlassen, ob sie in ihren Hausarbeiten gendern."
1;"Das Land hat trotz steigender Kosten die Höhe seines Beitrags lange nicht mehr angepasst. Besonders in Anbetracht der sinkenden Zahl an Immatrikulationen steht die Finanzierung des Studierendenwerks auf wackeligen Beinen. Da wir uns für ein offenes Studium aussprechen, welches unabhängig vom Geldbeutel zu meistern ist, stehen wir für ein starkes Studierendenwerk ein. Aus diesem Grund sollte das Land weitere finanzielle Unterstützung bieten, um nicht unsere Studierenden mit höheren Semesterbeiträgen oder höheren Mensa-Preisen zu belasten."
1;"Mehr Aufenthaltsplätze im Grünen fördern das Campusleben. Besonders an warmen Tagen, an denen die Innenräume von schlechter Luft geplagt sind, bietet sich das Arbeiten im freien an. Wir sind uns sicher, dass viele Studierende grüne Arbeitsflächen nutzen würden."
1;"Andere Hochschulen leben bereits vor, dass die An- & Abmeldung erheblich flexibler funktionieren kann. Der momentane Ablauf animiert zu übermäßigen Anmeldungen, da diese Entscheidung so früh im Semester verlangt wird. Das Abschaffen der Abmeldungsfrist würde das Prüfungsamt erheblich entlasten, da so bei den meisten Krankheitsfällen eine einfache Abmeldung das Einholen eines Attests überflüssig macht. Auch können so Studierende selbstständig entscheiden, ob sie sich am Tag der Klausur prüfungsfähig sind."
1;"Der BAföG-Satz soll den Grundbedarf von Studierenden decken. Schon jetzt müssen viele Empfänger und Empfängerinnen von BAföG schauen, wie sie über die Runden kommen. Besonders aufgrund der hohen Preissteigerungen über die letzten Jahre. Unserer Meinung nach ist die gesellschaftliche Teilhabe und ein sorgenfreies Studierendenleben ebenfalls ein Grundbedarf, weswegen der BAföG-Beitrag zumindest an die Inflation angepasst werden soll. Damit unsere Studierenden nicht weniger Geld als vorher in der Tasche haben."
0;"Der Beitrag an das Studierendenwerk darf nicht weiter steigen. Der Studierendenschaftsbeitrag beträgt aktuell 16€ und wurde historisch nur wenig erhöht. Dieser sollte nur unter der Auflage angehoben werden, wenn die Studierendenschaft ihre Aufgaben & Ziele nicht mehr gut finanzieren kann."
0;"Die Öffnungszeiten sind bereits gut. Längere Öffnungszeiten dürfen den Studierenden keinen Nachteil bringen. Wir fürchten, dass das Studierendenwerk mittels längerer Öffnungszeiten versuchen könnte, einen höheren finanziellen Beitrag zu rechtfertigen, welcher den Studierenden zur Last fiele. Ohne Nachteil sind sie aber zu begrüßen."
1;"Der AStA sollte sich unserer Meinung nach auf die Bedürfnisse der Studierenden konzentrieren. Allgemeinpolitische Themen sollten weniger im Fokus stehen."
#
Partei_kurz:;"RCDS"
Partei_lang:;"RCDS - studentische Mitte"
Partei_Beschreibung:;"Wir sind der Ring Christlich-Demokratischer Studenten an der Universität Duisburg-Essen. Als Hochschulgruppe setzen wir uns für eure Anliegen und Interessen an unserer Uni ein. Auch über Duisburg und Essen hinaus sind wir über den Landes- sowie Bundesverband bestens vernetzt um den Hochschulstandort NRW und Deutschland voran zu bringen."
Partei_URL:;"https://rcds-unidue.de/"
Partei_Bild:;"data/rcds_logo.png"
1;"Allgemein sollte das Essen in der Mensa und Cafeteria subventioniert werden. Wir als Studenten zahlen 110€ im Semesterbeitrag an das Studierendenwerk, das Angebot in der Cafeteria und der Mensa sollte dementsprechen auch günstiger sein als vergleichbare Angebote außerhalb."
1;"Die individuelle Mobilität ist uns sehr wichtig. Das Deutschlandticket ist für viele aufgrund des Wegfalls der Personen- bzw. Fahrradmitnahme ein Downgrade. Daher stehen wir für ein freiwilliges vergünstigtes Semesterticket, das nicht zwangsläufig bezogen werden muss. Nicht jeder benötigt ein Ticket bzw. hat die Möglichkeit, dieses vernünftig im Alltag zu verwenden und ist auf ein Auto angewiesen."
1;"Wir möchten das Campusleben stärken und die Fachschaften tragen einen erheblichen Teil dazu bei."
1;"Die internationale Vernetzung mit anderen westlichen Demokratien, auch auf wissenschaftlicher Ebene, ist ein hohes Gut. Die UDE sollte gerade angesichts des Terrorangriffs der Hamas am 7. Oktober zur Partnerschaft mit Israel und seinen Universitäten stehen."
1;"Jeder kann in eine Situation kommen, in der er auf finanzielle Hilfe angewiesen ist. Das Sozialdarlehen bietet eine schnelle und unkomplizierte Lösung betroffenen Studenten zu helfen."
1;"Eine Abschaffung der Prüfungsversuche unterstützen wir, halten eine Regulierung der Prüfungsversuche in geänderter Form allerdings für sinnvoll."
0;"Hybride Lehre soll gestärkt werden, jedoch nur als ergänzendes Angebot. Der Fokus soll weiterhin auf Präsenzlehre liegen, damit die soziale Komponente des Studiums nicht zu kurz kommt."
-1;"Gendersternchen und Gendergaps sind unästhetisch, verwirrend und stören den Lesefluss. In offiziellen Dokumenten der Universität sollte darauf verzichtet werden."
1;"Wir bedauern den Wegfall der Personen- und Fahrradmitnahme aufgrund des nicht vollständig durchdachten Deutschlandtickets. Die Möglichkeit, nur ein Ticket in ganz Deutschland nutzen zu können, möchten wir jedoch grundsätzlich beibehalten. Allerdings setzen wir uns auch für eine Wiedereinführung der Personen- und Fahrradmitnahme mindestens im VRR-Gebiet ein."
1;"Menstruationsprodukte sind unverzichtbare Bestandteile der persönlichen Hygiene. Die kostenlose Bereitstellung wäre eine wichtige Unterstützungsleistung für Studentinnen."
1;"Mit dem Geld der Studenten soll sorgfältig umgegangen werden. Wir setzen uns für eine Reform der Akduell ein. Aktuell entspricht die Akduell nicht der Form einer Unizeitschrift."
-1;"Der RCDS hält eine Verpflichtung zu gendergerechter Sprache in wissenschaftlichen Arbeiten für eine ungerechtfertigte Einschränkung der Rechte der Studenten. Jeder Student sollte selbst entscheiden ob und wie er gendert."
1;"Die Studierendenwerke haben schon lange ein Problem mit der Finanzierung. Um ihre Arbeit sicherzustellen, ohne die Studenten zu belasten, ist eine höhere finanzielle Unterstützung durch das Land notwendig."
1;"Wir setzen uns für mehr Aufenthaltsplätze im Freien ein. Eine Prüfung geeigneter Flächen für eine zusätzliche nachhaltige Begrünung halten wir für sinnvoll."
0;"Wir setzen uns für flexiblere Fristen ein. Die generelle Abschaffung der Fristen halten wir nicht für sinnvoll bzw. möglich."
1;"Ohne Inflationsausgleich würde der BAföG-Satz faktisch von Jahr zu Jahr sinken. Wir stehen zur finanziellen Unterstützung der Studenten."
1;"Der Semesterbeitrag darf nicht weiter steigen. Wir setzen uns außerdem für Kosteneinsparungen und einen kleineren AStA ein, um den Semesterbeitrag senken zu können."
0;"Als RCDS unterstützen wir eine Erweiterung der Öffnungszeiten, insbesondere eine Öffnung der Cafeten am Wochenende. Jedoch sollte es bei einer solchen Erweiterung stets eine Kosten-Nutzen-Analyse geben."
1;"Die Hauptarbeit des AStA sollte die Vertretung der Interessen der Studierenden sein. Für ideologische Politik ist dabei kein Platz."
